"show_id","type","title","director","casts","country","date_added","release_year","rating","duration","listed_in","description"
s4394,Movie,Muzaffarnagar Baaqi Hai,Nakul Singh Sawhney,"",India,"15-Nov-18",2015,TV-MA,"136 min","Documentaries, International Movies","Through interviews with locals, this documentary investigates the triggers and outcomes of the 2013 communal riots in the heart of Uttar Pradesh."
s4323,Movie,ReMastered: Who Killed Jam Master Jay?,Brian Oakes,"","","7-Dec-18",2018,TV-MA,"59 min","Documentaries, Music & Musicals",Run-DMC DJ Jam Master Jay made a huge impact in music and his community. But friends and family still seek closure years after his unsolved murder.
s4325,Movie,The American Meme,Bert Marcus,"Paris Hilton, Josh Ostrovsky, Brittany Furlan, Kirill Bichutsky, DJ Khaled, Emily Ratajkowski, Hailey Baldwin",United States,"7-Dec-18",2018,TV-MA,"98 min",Documentaries,"Social media stars Paris Hilton, Josh Ostrovsky, Brittany Furlan and Kirill Bichutsky hustle to build online empires – and face the pitfalls of fame."
s4332,Movie,"Ayotzinapa, el paso de la tortuga",Enrique García Meza,"",Mexico,"1-Dec-18",2018,TV-MA,"73 min","Documentaries, International Movies","Delving into the disappearance of 43 college students in Mexico, this documentary seeks to give justice and a voice to the victims and their families."
s4348,Movie,Roll With Me,"","",United States,"1-Dec-18",2017,TV-MA,"90 min","Documentaries, Sports Movies","Backed by a crew of unlikely allies, newly sober paraplegic Gabriel Cordell teams up with his nephew for a grueling wheelchair trek across America."
s4379,Movie,The Pixar Story,Leslie Iwerks,Stacy Keach,United States,"18-Nov-18",2007,G,"89 min",Documentaries,Go behind the scenes at Pixar Animation Studios with this Emmy-nominated documentary tracing the creation and history of the groundbreaking company.
s4556,Movie,The Meaning of Monty Python,Albert Sharpe,"",United Kingdom,"2-Oct-18",2013,TV-MA,"60 min",Documentaries,"Five Pythons reflect on their creative process, politics, television and the making of their award-winning final film, ""The Meaning of Life."""
s4417,Movie,ReMastered: Tricky Dick & The Man in Black,Sara Dosa,"",United States,"2-Nov-18",2018,TV-14,"59 min","Documentaries, Music & Musicals","This documentary chronicles Johnny Cash's 1970 visit to the White House, where Cash's emerging ideals clashed with Richard Nixon's policies."
s4420,Movie,They’ll Love Me When I’m Dead,Morgan Neville,"Orson Welles, Alan Cumming",United States,"2-Nov-18",2018,TV-MA,"98 min",Documentaries,"Actors, crew members and others who were there discuss the tumultuous creation of Orson Welles's final, unfinished film, “The Other Side of the Wind.”"
s4463,Movie,The Untold Tales of Armistead Maupin,Jennifer M. Kroot,"Armistead Maupin, Neil Gaiman, Laura Linney, Ian McKellen, Amy Tan, Margaret Cho, Jonathan Groff, Amanda Palmer",United States,"1-Nov-18",2017,TV-MA,"91 min","Documentaries, LGBTQ Movies","This documentary traces the life of ""Tales of the City"" author Armistead Maupin, from his conservative roots to his rise as an LGBTQ champion."
s4476,Movie,Shirkers,Sandi Tan,"","United States, United Kingdom","26-Oct-18",2018,TV-14,"97 min",Documentaries,"In 1992, Sandi Tan and her friends shot a quirky film on the streets of Singapore. Then the footage disappeared, sending her on a hunt for answers."
s4481,Movie,Ronnie Coleman: The King,Vlad Yudin,Ronnie Coleman,United States,"25-Oct-18",2018,TV-MA,"93 min",Documentaries,"Today, legendary bodybuilder Ronnie Coleman's body bears the scars of becoming the best in the world. Here, he shares what it took to reach his goals."
s4514,Movie,Feminists: What Were They Thinking?,Johanna Demetrakas,"",United States,"12-Oct-18",2018,TV-MA,"86 min","Documentaries, LGBTQ Movies","Revisiting 1970s photos of women that captured a feminist awakening, this film explores those women's lives and examines the continued need for change."
s4517,Movie,ReMastered: Who Shot the Sheriff,Kief Davidson,"",United States,"12-Oct-18",2018,TV-14,"57 min","Documentaries, Music & Musicals","In 1976, reggae icon Bob Marley survived an assassination attempt as rival political groups battled in Jamaica. But who exactly was responsible?"
s4544,Movie,Monty Python Conquers America,Will Yapp,"Graham Chapman, Eric Idle, Terry Jones, Michael Palin, Terry Gilliam, John Cleese","","2-Oct-18",2008,TV-MA,"55 min",Documentaries,Follow the evolution of the British sketch comedy troupe that redefined humor and shaped an entire generation of American comics.
s4546,Movie,Monty Python: Before the Flying Circus,Will Yapp,"Graham Chapman, Eric Idle, Terry Jones, Michael Palin, Terry Gilliam, John Cleese",United Kingdom,"2-Oct-18",2000,TV-MA,"56 min","Comedies, Documentaries","Discover how six seemingly ordinary but supremely talented men became Monty Python, sketch comedy's revolutionary comedy troupe."
s4547,Movie,Monty Python: Live at Aspen,"","Robert Klein, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Graham Chapman, Eddie Izzard",United States,"2-Oct-18",1998,TV-MA,"58 min","Comedies, Documentaries",The members of Monty Python reunite on stage to talk about making their iconic show that changed sketch comedy forever.
s4549,Movie,Monty Python: The Meaning of Live,"Roger Graef, James Rogan","John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Mike Myers, Graham Chapman, Stephen Hawking",United Kingdom,"2-Oct-18",2014,TV-MA,"94 min",Documentaries,"From heyday to curtain call, this documentary offers a rare glimpse of the legendary Monty Python troupe as it stages live shows after a long hiatus."
s4923,Movie,Mercury 13,"David Sington, Heather Walsh","",United States,"20-Apr-18",2018,TV-PG,"79 min",Documentaries,"After rigorous testing in 1961, a small group of skilled female pilots are asked to step aside when only men are selected for spaceflight."
s4607,Movie,The Birth Reborn,Eduardo Chauvet,"","","1-Oct-18",2018,TV-MA,"91 min","Documentaries, International Movies","Featuring experts in their fields and raw and moving footage, this documentary makes a case for increased autonomy in women's choices for childbirth."
s4621,Movie,Lessons from a School Shooting: Notes from Dunblane,Kim A. Snyder,"",United States,"28-Sep-18",2018,TV-14,"24 min",Documentaries,"Two priests – one from Dunblane, Scotland, the other from Newtown, Connecticut – bond over school tragedies that occurred 16 years apart."
s4626,Movie,Two Catalonias,"Álvaro Longoria, Gerardo Olivares","",Spain,"28-Sep-18",2018,TV-MA,"117 min","Documentaries, International Movies",Lawmakers and activists with conflicting ideologies speak about the complexities of Catalonia's politics and the fight for its independence from Spain.
s4631,Movie,Quincy,"Rashida Jones, Alan Hicks",Quincy Jones,United States,"21-Sep-18",2018,TV-MA,"124 min","Documentaries, Music & Musicals","This documentary profiles music and culture icon Quincy Jones, offering unprecedented access to his private life and stories from his unparalleled career."
s4645,Movie,Reversing Roe,"","Ricki Stern, Annie Sundberg",United States,"13-Sep-18",2018,TV-14,"100 min",Documentaries,"Through interviews with abortion rights supporters and opponents, this film lifts the lid on a decades-long political campaign to overturn Roe v. Wade."
s4654,Movie,City of Joy,Madeleine Gavin,"","United States,","7-Sep-18",2018,TV-MA,"77 min",Documentaries,"Women who've been sexually brutalized in war-torn Congo begin to heal at City of Joy, a center that helps them regain a sense of self and empowerment."
s4708,Movie,Zion,Floyd Russ,Zion Clark,United States,"10-Aug-18",2018,TV-PG,"12 min","Documentaries, Sports Movies","Born without legs and stuck in foster care for years, teen Zion Clark finds his calling when he pursues competitive wrestling. A documentary short."
s4740,Movie,Being Napoleon,"Jesse Handsher, Olivier Roland","Mark Schneider, Frank Samson",United States,"1-Aug-18",2018,TV-MA,"88 min",Documentaries,"On the 200th anniversary of the Battle of Waterloo, thousands of enthusiasts reenact the epic clash. But there can only be one Napoleon."
s4754,Movie,The Bleeding Edge,Kirby Dick,"","Australia, United States","27-Jul-18",2018,TV-14,"101 min",Documentaries,This eye-opening look at the fast-growing medical device industry reveals how the rush to innovate can lead to devastating consequences for patients.
s4769,Movie,Camarón: The Film,Alexis Morante,Juan Diego,Spain,"18-Jul-18",2018,TV-14,"105 min","Documentaries, International Movies, Music & Musicals","This documentary looks back on the life of legendary flamenco singer Camarón, who went from humble roots to rock star status to a tragic early death."
s4802,Movie,What We Started,"Bert Marcus, Cyrus Saidi","",United States,"1-Jul-18",2017,TV-MA,"96 min","Documentaries, Music & Musicals","DJs and industry insiders offer a backstage pass to the world of electronic dance music, reflecting on its radical origins and the future of the genre."
s4812,Movie,Recovery Boys,Elaine McMillion Sheldon,"",United States,"29-Jun-18",2018,TV-MA,"90 min",Documentaries,"In a region ravaged by opioid abuse, four young men in a farming-based rehab forge a bond as they try to reinvent their lives after years of addiction."
s4828,Movie,Pacificum: Return to the Ocean,"Mariana Tschudi, Héctor Gálvez","",Peru,"15-Jun-18",2017,TV-G,"74 min","Documentaries, International Movies","Four scientists offer a sweeping yet intimate exploration of Peru's majestic coastline by land, sea and air."
s4844,Movie,Pedal the World,Felix Starck,Felix Starck,Germany,"1-Jun-18",2015,TV-MA,"85 min","Documentaries, International Movies, Sports Movies","Over the course of one memorable and adventure-filled year, Felix Starck documents his 18,000-kilometer bicycle journey across 22 countries."
s4860,Movie,Food on the Go,Mercedes Cordova,"","Argentina, Italy","16-May-18",2017,TV-MA,"66 min","Documentaries, International Movies","Epicureans and experts trace the migration of Italian cuisine and its evolution in the Americas, delving into the ideas of origin, diaspora and heritage."
s4878,Movie,End Game,"Rob Epstein, Jeffrey Friedman","",United States,"4-May-18",2018,TV-PG,"40 min",Documentaries,"Facing an inevitable outcome, terminally ill patients meet extraordinary medical practitioners seeking to change our approach to life and death."
s4888,Movie,Coffee for All,"Fluvio Iannuci, Roly Santos","","Italy, United States, Argentina","1-May-18",2017,TV-PG,"69 min","Documentaries, International Movies","In Naples, Buenos Aires and New York, people reflect on the Neapolitan tradition of ""suspended coffee"" and how it changed their lives."
s4912,Movie,The Rachel Divide,Laura Brownson,"",United States,"27-Apr-18",2018,TV-MA,"105 min",Documentaries,"Rachel Dolezal, her family and her critics reckon with the aftermath of a national debate sparked by questions about her racial identity."
s4917,Movie,Bill Nye: Science Guy,"Jason Sussberg, David Alvarado","Bill Nye, Neil deGrasse Tyson, Eugenie Scott, Francis Collins, Ann Druyan",United States,"25-Apr-18",2017,TV-PG,"97 min",Documentaries,"The dynamic, bow-tied host behind the young adult science show faces climate-change skeptics as he demonstrates the importance of scientific evidence."
s4938,Movie,"Ram Dass, Going Home",Derek Peck,Ram Dass,United States,"6-Apr-18",2018,TV-14,"32 min","Documentaries, Faith & Spirituality","From his home on Maui, pioneering researcher, author and spiritual teacher Ram Dass reflects on love, life and death as his own days draw to a close."
s4980,Movie,Take Your Pills,Alison Klayman,"",United States,"16-Mar-18",2018,TV-14,"88 min",Documentaries,"In a hypercompetitive world, drugs like Adderall offer students, athletes, coders and others a way to do more – faster and better. But at what cost?"
s4996,Movie,Ladies First,Uraaz Bahl,"",India,"8-Mar-18",2018,TV-G,"40 min","Documentaries, International Movies, Sports Movies","Born amid poverty and limited women's rights in the village of Ratu, India, Deepika Kumari rose to become the No.1 female archer in the world at 18."
s5000,Movie,Expedition China,Ben Wallis,Maggie Q,"","4-Mar-18",2017,TV-G,"78 min","Children & Family Movies, Documentaries","Cinematographers visit the remote forests and mountains of China in hopes of capturing footage of pandas, monkeys, red-crowned cranes and more."
s5042,Movie,Seeing Allred,"Roberta Grossman, Sophie Sartain",Gloria Allred,United States,"9-Feb-18",2018,TV-14,"96 min",Documentaries,"Explore the public and private sides of feminist firebrand attorney Gloria Allred, who's battled some of the biggest names in politics and business."
s5044,Movie,The Trader (Sovdagari),Tamta Gabrichidze,"",Georgia,"9-Feb-18",2018,TV-PG,"24 min","Documentaries, International Movies","A traveling trader provides a window into rural life in the Republic of Georgia, where potatoes are currency and ambition is crushed by poverty."
s5053,Movie,Liberated: The New Sexual Revolution,"","","United States, Mexico","1-Feb-18",2017,TV-MA,"86 min",Documentaries,"Filmmakers explore how pop culture shapes a new generation's beliefs about gender, sexuality and violence on display among students on spring break."
